"inactiveWLow" "activeWLow" "inactiveWMed" "activeWMed" "inactiveWHigh" "activeWHigh" "cohort"
"50" 0.0797435274362765 0.920256472272563 0.127594840260066 0.872404467061787 0.191430986761262 0.808569013209432 1929
"51" 0.0806355800156972 0.919364419886008 0.124192473551252 0.875807356019736 0.180769199201327 0.819230800777995 1930
"52" 0.0815367411756326 0.91846325881748 0.120849274756997 0.879150706711923 0.170575934728056 0.829424065258025 1931
"53" 0.0824516967851615 0.917548303214838 0.11756601786926 0.88243398213074 0.160841827702008 0.839158172297992 1932
"54" 0.0833785573105633 0.916621442689437 0.114341620544153 0.885658379455846 0.151564839149711 0.848435160850289 1933
"55" 0.0843805191949321 0.915619480805068 0.111188839342918 0.888811160657082 0.14235814056774 0.85764185943226 1934
"56" 0.0855589386147281 0.914441061385272 0.108210458622938 0.891789541377062 0.133342118671504 0.866657881328496 1935
"57" 0.0870348472993471 0.912965152700653 0.105530439098377 0.894469560901623 0.124656481556042 0.875343518443958 1936
"58" 0.0889190298044307 0.911080970195569 0.10326964399247 0.89673035600753 0.116430922529758 0.883569077470242 1937
"59" 0.0913018299944577 0.908698170005542 0.101550314698163 0.898449685301837 0.108821259882901 0.8911787401171 1938
"60" 0.0942330861327578 0.905766913867242 0.10047089234977 0.89952910765023 0.101964193696093 0.898035806303907 1939
"61" 0.0976991079907318 0.902300892009268 0.100056938461519 0.89994306153848 0.0959053833800485 0.904094616619951 1940
"62" 0.10159902648464 0.89840097351536 0.100236852306938 0.899763147693062 0.0905773316427502 0.90942266835725 1941
"63" 0.105759240033952 0.894240759966048 0.100865221660981 0.899134778339019 0.0858431563914623 0.914156843608538 1942
"64" 0.11004739255768 0.88995260744232 0.101834850575672 0.898165149424328 0.0816060285813238 0.918393971418676 1943
"65" 0.114362172914662 0.885637827085338 0.103059986303752 0.896940013696248 0.0777989164368032 0.922201083563197 1944
"66" 0.118607008590025 0.881392991409975 0.104444282795293 0.895555717204707 0.0743588581264384 0.925641141873562 1945
"67" 0.122672513190751 0.877327486809249 0.10586058756218 0.89413941243782 0.0712258305203521 0.928774169479648 1946
"68" 0.126421445460135 0.873578554539865 0.10715541391506 0.89284458608494 0.0683275168931308 0.931672483106869 1947
"69" 0.129767086905541 0.870232913094459 0.108236795108762 0.891763204891239 0.0656228913397009 0.934377108660299 1948
"70" 0.132673009390804 0.867326990609196 0.10905638549677 0.89094361450323 0.0631024946384142 0.936897505361586 1949
"71" 0.135141409949914 0.864858590050086 0.109599785937829 0.890400214062171 0.060775469825876 0.939224530174124 1950
"72" 0.137199237654384 0.862800762345616 0.109875290268579 0.890124709731421 0.0586563847680879 0.941343615231912 1951
"73" 0.138881922061443 0.861118077938557 0.109894242392313 0.890105757607687 0.0567388316955716 0.943261168304428 1952
"74" 0.140213420180694 0.859786579819306 0.109652548435395 0.890347451564605 0.0549957217811977 0.945004278218802 1953
"75" 0.141208591313419 0.858791408686581 0.109129463219437 0.890870536780562 0.0533909409224578 0.946609059077542 1954
"76" 0.141874190056131 0.858125809943869 0.1083023645558 0.8916976354442 0.0518773835201186 0.948122616479881 1955
"77" 0.142202656705649 0.857797343294351 0.107147640303934 0.892852359696066 0.0503892291142713 0.949610770885729 1956
"78" 0.142164236150616 0.857835763849384 0.105640039494591 0.894359960505409 0.0488587640568979 0.951141235943102 1957
"79" 0.14173175861163 0.85826824138837 0.103771210527741 0.896228789472259 0.0472526566065114 0.952747343393489 1958
"80" 0.140915801938758 0.859084198061242 0.101560329295582 0.898439670704418 0.0455755832759721 0.954424416724028 1959
"81" 0.139758196668395 0.860241803331605 0.099051835410792 0.900948164589208 0.0438559933728302 0.95614400662717 1960
"82" 0.138317985269051 0.861682014730949 0.0963048104094079 0.903695189590592 0.042126186094178 0.957873813905822 1961
"83" 0.136660472912096 0.863339527087904 0.0933803057910737 0.906619694208926 0.0404218460640832 0.959578153935917 1962
"84" 0.134854368073859 0.865145631926141 0.0903336155758335 0.909666384424166 0.0387691244607618 0.961230875539238 1963
